"","study_id","study","ClinicalTrials","vaccine","vaccine_type","dose_unit","standard_dosage","location","vaccination_schedule","against_strain","assay","conv","conv_lower","conv_upper","conv_N","dosage_tested","dose_frac","age","age_group","measured_day","schedule_type","N","nab_measurement","nab","nab_lower","nab_upper","derived_from","logTiter_vaccine","logTiter_conv","sd_vaccine","sd_conv","se_vaccine","se_conv","log_ratio_to_conv","ratio_to_conv","se_sd_conv","se_log_ratio_to_conv","mean_sd_vaccine","se_sd_vaccine","log_ratio_lower","log_ratio_upper"
"31",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"4",1,"18-50","adult","32","prime",24,"GMT/CI",84.8,65.4,110.1,"Appendix 8",1.92839585225671,2.29666519026153,0.282703072969592,0.969499917363362,0.0577065231243583,0.0518414053287783,-0.368269338004817,0.428282828282828,NA,0.0775730244193482,0.280020291772121,0.0416555303643151,-0.52031246586674,-0.216226210142895
"32",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"4",1,">60","elderly","32","prime",24,"GMT/CI",60.7,46.3,79.5,"Appendix 14",1.78318869107526,2.29666519026153,0.293421548925116,0.969499917363362,0.0598944228669687,0.0518414053287783,-0.513476499186273,0.306565656565657,NA,0.0792140972114809,0.289991233950591,0.0419987109489603,-0.668736129720776,-0.358216868651771
"33",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"8",2,"18-50","adult","32","prime",24,"GMT/CI",94.3,80,111.2,"Appendix 8",1.97451169273733,2.29666519026153,0.178731268514587,0.969499917363362,0.036483367411759,0.0518414053287783,-0.322153497524203,0.476262626262626,NA,0.0633921714738033,0.174958651353434,0.0259500992929801,-0.446402153612857,-0.197904841435548
"34",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"8",2,">60","elderly","32","prime",24,"GMT/CI",73.3,59.5,90.3,"Appendix 14",1.86510397464113,2.29666519026153,0.226416315577975,0.969499917363362,0.0462170368839174,0.0518414053287783,-0.431561215620403,0.37020202020202,NA,0.0694517516322812,0.224512456344819,0.0335195601746629,-0.567686648819674,-0.295435782421132
"35",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"2",0.5,"18-50","adult","42","prime",24,"GMT/CI",87.7,64.9,118.6,"Appendix 9",1.94299959336604,2.29666519026153,0.327231824088064,0.969499917363362,0.0667959163846619,0.0518414053287783,-0.35366559689549,0.442929292929293,NA,0.0845530942788579,0.321652831755372,0.0477067129109536,-0.519389661682052,-0.187941532108929
"36",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"2",0.5,">60","elderly","42","prime",24,"GMT/CI",80.7,65.4,99.6,"Appendix 15",1.90687353472207,2.29666519026153,0.22830442915504,0.969499917363362,0.0466024464539366,0.0518414053287783,-0.38979165553946,0.407575757575758,NA,0.0697088181075731,0.224721868503656,0.0334914359993841,-0.526420939030304,-0.253162372048617
"37",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"4",1,"18-50","adult","42","prime",24,"GMT/CI",211.2,159,280.6,"Appendix 9",2.32469391386177,2.29666519026153,0.308298955704879,0.969499917363362,0.0629312608091555,0.0518414053287783,0.0280287236002437,1.06666666666667,NA,0.0815345012463598,0.30487696023943,0.0440721484686245,-0.131778898842621,0.187836346043109
"38",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"4",1,">60","elderly","42","prime",24,"GMT/CI",131.5,108.2,159.7,"Appendix 15",2.11892575282578,2.29666519026153,0.211303052325296,0.969499917363362,0.0431320549407991,0.0518414053287783,-0.177739437435754,0.664141414141415,NA,0.0674381603387785,0.209253354369677,0.0302529482934733,-0.30991823169976,-0.0455606431717483
"39",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"8",2,"18-50","adult","42","prime",24,"GMT/CI",228.7,186.1,281.1,"Appendix 9",2.35926616460675,2.29666519026153,0.223846460773281,0.969499917363362,0.0456924674685392,0.0518414053287783,0.0626009743452176,1.15505050505051,NA,0.0691037834696929,0.220178564159677,0.0319737652644409,-0.0728424412553804,0.198044389945816
"40",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"8",2,">60","elderly","42","prime",24,"GMT/CI",170.9,133,219.5,"Appendix 15",2.23274206272074,2.29666519026153,0.271921960005339,0.969499917363362,0.0555058376558812,0.0518414053287783,-0.0639231275407939,0.863131313131314,NA,0.0759501765655863,0.270608821395069,0.0392964630363504,-0.212785473609343,0.0849392185277552
"41",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"2",0.5,"18-50","adult","7","prime",24,"GMT/CI",4,3.2,5,"Appendix 5",0.602059991327962,2.29666519026153,0.242224574322672,0.969499917363362,0.0494438841877839,0.0518414053287783,-1.69460519893357,0.0202020202020202,NA,0.0716395769811469,0.241715749184549,0.0357241377488568,-1.83501876981662,-1.55419162805052
"42",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"2",0.5,">60","elderly","7","prime",24,"GMT/CI",2.3,2,2.7,"Appendix 11",0.361727836017593,2.29666519026153,0.16288328013612,0.969499917363362,0.0332484103303587,0.0518414053287783,-1.93493735424394,0.0116161616161616,NA,0.0615872397169949,0.160183110740465,0.0239520069874143,-2.05564834408925,-1.81422636439863
"43",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"4",1,"18-50","adult","7","prime",24,"GMT/CI",4.7,3.7,6.1,"Appendix 5",0.672097857935718,2.29666519026153,0.271353612564621,0.969499917363362,0.05538982422035,0.0518414053287783,-1.62456733232581,0.0237373737373738,NA,0.075865433061599,0.268283914849472,0.0388851345654928,-1.77326358112655,-1.47587108352508
"44",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"4",1,">60","elderly","7","prime",24,"GMT/CI",3.3,2.5,4.4,"Appendix 11",0.518513939877887,2.29666519026153,0.306826919150048,0.969499917363362,0.0626307826056505,0.0518414053287783,-1.77815125038364,0.0166666666666667,NA,0.0813028058326337,0.30324875901446,0.044350650275028,-1.93750474981561,-1.61879775095168
"45",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"8",2,"18-50","adult","7","prime",24,"GMT/CI",5.3,4.1,6.8,"Appendix 5",0.724275869600789,2.29666519026153,0.274599117791527,0.969499917363362,0.056052310200638,0.0518414053287783,-1.57238932066074,0.0267676767676768,NA,0.0763504602821177,0.271104959672771,0.040263339562212,-1.72203622281369,-1.42274241850779
"46",4,"Xia et al. 2020 Phase 1","ChiCTR2000032459","BBIBP-CorV","Inactivated vaccine","ug","4","Shangqiu, China","Day 0/28","Live SARS-CoV-2 virus","MNT 50",198,156.7,250.2,NA,"8",2,">60","elderly","7","prime",24,"GMT/CI",3.7,2.7,4.9,"Appendix 11",0.568201724066995,2.29666519026153,0.3234730116445,0.969499917363362,0.0660286520075322,0.0518414053287783,-1.72846346619454,0.0186868686868687,NA,0.0839482828436322,0.320199248892946,0.0476399086367811,-1.89300210056806,-1.56392483182102
"47",6,"Ella et al. 2021","NCT04471519","BBV152","Inactivated vaccine","ug","6","India","Day 0/28","Live SARS-CoV-2 virus","PRNT 50",215.8,99.5,458.1,50,"3",0.5,"12-65","adult","0","prime",190,"GMT/CI",0.11,0.1,0.13,"Table S2",-0.958607314841775,2.33405144034689,0.400663449789294,1.19619596626709,0.0290671817109278,0.169167655875091,-3.29265875518867,0.000509731232622799,0.12083403991078,0.171646721049047,0.400004098453368,0.020677800262016,-3.6290863284448,-2.95623118193253
"48",6,"Ella et al. 2021","NCT04471519","BBV152","Inactivated vaccine","ug","6","India","Day 0/28","Live SARS-CoV-2 virus","PRNT 50",215.8,99.5,458.1,50,"6",1,"12-65","adult","0","prime",190,"GMT/CI",0.1,0.09,0.11,"Table S2",-1,2.33405144034689,0.306449558893508,1.19619596626709,0.0222321876833929,0.169167655875091,-3.33405144034689,0.00046339202965709,0.12083403991078,0.170622290347606,0.305983481663988,0.0157944882587678,-3.6684711294282,-2.99963175126558
